2024-01-25 19:29:20 - Epoch 1: Training Loss: 2.4006, Training Accuracy = 48.1615%, Test Loss: 1.1629, Test Accuracy = 69.293%
2024-01-26 05:57:16 - Epoch 28: Training Loss: 0.0041, Training Accuracy = 99.9114%, Test Loss: 1.5195, Test Accuracy = 74.4539%
2024-01-26 06:20:28 - Epoch 29: Training Loss: 0.0039, Training Accuracy = 99.9198%, Test Loss: 1.5213, Test Accuracy = 74.579%
2024-01-26 06:43:39 - Epoch 30: Training Loss: 0.0038, Training Accuracy = 99.9207%, Test Loss: 1.5238, Test Accuracy = 74.579%
2024-01-26 07:06:50 - Epoch 31: Training Loss: 0.0037, Training Accuracy = 99.9147%, Test Loss: 1.5237, Test Accuracy = 74.5623%
2024-01-26 07:30:03 - Epoch 32: Training Loss: 0.0039, Training Accuracy = 99.9249%, Test Loss: 1.5234, Test Accuracy = 74.5706%
2024-01-26 07:53:16 - Epoch 33: Training Loss: 0.004, Training Accuracy = 99.9207%, Test Loss: 1.5229, Test Accuracy = 74.604%
2024-01-26 08:16:28 - Epoch 34: Training Loss: 0.0036, Training Accuracy = 99.935%, Test Loss: 1.5226, Test Accuracy = 74.579%
2024-01-26 08:39:39 - Epoch 35: Training Loss: 0.0038, Training Accuracy = 99.9232%, Test Loss: 1.523, Test Accuracy = 74.604%
2024-01-26 09:02:51 - Epoch 36: Training Loss: 0.0036, Training Accuracy = 99.9291%, Test Loss: 1.5224, Test Accuracy = 74.5539%
2024-01-26 09:26:03 - Epoch 37: Training Loss: 0.0037, Training Accuracy = 99.9207%, Test Loss: 1.5232, Test Accuracy = 74.5956%
2024-01-26 09:49:16 - Epoch 38: Training Loss: 0.0034, Training Accuracy = 99.9333%, Test Loss: 1.5223, Test Accuracy = 74.5873%
2024-01-26 10:12:28 - Epoch 39: Training Loss: 0.0039, Training Accuracy = 99.908%, Test Loss: 1.5221, Test Accuracy = 74.604%
2024-01-26 10:35:40 - Epoch 40: Training Loss: 0.0033, Training Accuracy = 99.9316%, Test Loss: 1.5221, Test Accuracy = 74.5956%
2024-01-26 10:58:53 - Epoch 41: Training Loss: 0.0038, Training Accuracy = 99.9232%, Test Loss: 1.5233, Test Accuracy = 74.5956%
2024-01-26 11:22:05 - Epoch 42: Training Loss: 0.0038, Training Accuracy = 99.9308%, Test Loss: 1.5224, Test Accuracy = 74.5956%
2024-01-26 11:45:18 - Epoch 43: Training Loss: 0.0034, Training Accuracy = 99.9367%, Test Loss: 1.5229, Test Accuracy = 74.5873%
2024-01-26 12:08:36 - Epoch 44: Training Loss: 0.0034, Training Accuracy = 99.9367%, Test Loss: 1.5223, Test Accuracy = 74.579%
2024-01-26 12:31:50 - Epoch 45: Training Loss: 0.0034, Training Accuracy = 99.9274%, Test Loss: 1.5227, Test Accuracy = 74.5706%
2024-01-26 12:55:04 - Epoch 46: Training Loss: 0.0038, Training Accuracy = 99.919%, Test Loss: 1.5226, Test Accuracy = 74.579%
2024-01-26 13:18:15 - Epoch 47: Training Loss: 0.0036, Training Accuracy = 99.9249%, Test Loss: 1.5223, Test Accuracy = 74.5873%
2024-01-26 13:41:28 - Epoch 48: Training Loss: 0.0036, Training Accuracy = 99.9257%, Test Loss: 1.5233, Test Accuracy = 74.5873%
2024-01-26 14:04:40 - Epoch 49: Training Loss: 0.004, Training Accuracy = 99.9198%, Test Loss: 1.5231, Test Accuracy = 74.579%
2024-01-26 14:27:52 - Epoch 50: Training Loss: 0.0036, Training Accuracy = 99.9266%, Test Loss: 1.523, Test Accuracy = 74.604%
2024-01-26 14:51:04 - Epoch 51: Training Loss: 0.0037, Training Accuracy = 99.9223%, Test Loss: 1.5231, Test Accuracy = 74.604%
2024-01-26 15:14:19 - Epoch 52: Training Loss: 0.0038, Training Accuracy = 99.9198%, Test Loss: 1.5223, Test Accuracy = 74.604%
2024-01-26 15:37:32 - Epoch 53: Training Loss: 0.0039, Training Accuracy = 99.919%, Test Loss: 1.5227, Test Accuracy = 74.5956%
2024-01-26 16:00:47 - Epoch 54: Training Loss: 0.0036, Training Accuracy = 99.9282%, Test Loss: 1.5222, Test Accuracy = 74.5873%
2024-01-26 16:24:01 - Epoch 55: Training Loss: 0.0036, Training Accuracy = 99.9266%, Test Loss: 1.5226, Test Accuracy = 74.5956%
2024-01-26 16:47:18 - Epoch 56: Training Loss: 0.0036, Training Accuracy = 99.9249%, Test Loss: 1.5226, Test Accuracy = 74.5956%
2024-01-26 17:10:34 - Epoch 57: Training Loss: 0.0037, Training Accuracy = 99.9215%, Test Loss: 1.5229, Test Accuracy = 74.5956%
2024-01-26 17:33:49 - Epoch 58: Training Loss: 0.004, Training Accuracy = 99.919%, Test Loss: 1.5224, Test Accuracy = 74.5956%
2024-01-26 17:57:01 - Epoch 59: Training Loss: 0.0036, Training Accuracy = 99.9173%, Test Loss: 1.5231, Test Accuracy = 74.5873%
2024-01-26 18:20:12 - Epoch 60: Training Loss: 0.0036, Training Accuracy = 99.924%, Test Loss: 1.5226, Test Accuracy = 74.579%
2024-01-26 18:43:24 - Epoch 61: Training Loss: 0.0036, Training Accuracy = 99.9274%, Test Loss: 1.5229, Test Accuracy = 74.5873%
2024-01-26 19:06:36 - Epoch 62: Training Loss: 0.0035, Training Accuracy = 99.9316%, Test Loss: 1.5226, Test Accuracy = 74.5873%
2024-01-26 19:30:14 - Epoch 63: Training Loss: 0.0036, Training Accuracy = 99.9282%, Test Loss: 1.5233, Test Accuracy = 74.579%
2024-01-26 19:54:05 - Epoch 64: Training Loss: 0.0037, Training Accuracy = 99.9367%, Test Loss: 1.5229, Test Accuracy = 74.579%
2024-01-26 20:17:28 - Epoch 65: Training Loss: 0.0036, Training Accuracy = 99.9181%, Test Loss: 1.5226, Test Accuracy = 74.5873%
2024-01-26 20:40:48 - Epoch 66: Training Loss: 0.0038, Training Accuracy = 99.9139%, Test Loss: 1.5223, Test Accuracy = 74.5873%
2024-01-26 21:07:48 - Epoch 67: Training Loss: 0.0039, Training Accuracy = 99.9173%, Test Loss: 1.5223, Test Accuracy = 74.5873%
2024-01-26 21:36:26 - Epoch 68: Training Loss: 0.0037, Training Accuracy = 99.919%, Test Loss: 1.5225, Test Accuracy = 74.579%
2024-01-26 22:02:16 - Epoch 69: Training Loss: 0.0037, Training Accuracy = 99.9249%, Test Loss: 1.5228, Test Accuracy = 74.5873%
2024-01-26 22:29:07 - Epoch 70: Training Loss: 0.0036, Training Accuracy = 99.9308%, Test Loss: 1.5227, Test Accuracy = 74.5873%
2024-01-26 22:53:56 - Epoch 71: Training Loss: 0.0038, Training Accuracy = 99.924%, Test Loss: 1.5224, Test Accuracy = 74.5873%
2024-01-26 23:17:22 - Epoch 72: Training Loss: 0.0036, Training Accuracy = 99.9367%, Test Loss: 1.5226, Test Accuracy = 74.5873%
2024-01-26 23:42:44 - Epoch 73: Training Loss: 0.0037, Training Accuracy = 99.9232%, Test Loss: 1.5222, Test Accuracy = 74.5873%
2024-01-27 00:06:13 - Epoch 74: Training Loss: 0.0037, Training Accuracy = 99.9274%, Test Loss: 1.5228, Test Accuracy = 74.5873%
2024-01-27 00:31:35 - Epoch 75: Training Loss: 0.0033, Training Accuracy = 99.9325%, Test Loss: 1.5228, Test Accuracy = 74.5873%
2024-01-27 00:55:29 - Epoch 76: Training Loss: 0.0036, Training Accuracy = 99.9282%, Test Loss: 1.5223, Test Accuracy = 74.5873%
2024-01-27 01:19:45 - Epoch 77: Training Loss: 0.0037, Training Accuracy = 99.9198%, Test Loss: 1.5226, Test Accuracy = 74.5873%
2024-01-27 01:49:54 - Epoch 78: Training Loss: 0.0038, Training Accuracy = 99.9139%, Test Loss: 1.5226, Test Accuracy = 74.5873%
2024-01-27 02:14:21 - Epoch 79: Training Loss: 0.0039, Training Accuracy = 99.9223%, Test Loss: 1.5223, Test Accuracy = 74.5873%
2024-01-27 02:37:31 - Epoch 80: Training Loss: 0.0036, Training Accuracy = 99.9249%, Test Loss: 1.5229, Test Accuracy = 74.5873%
2024-01-27 03:00:49 - Epoch 81: Training Loss: 0.0038, Training Accuracy = 99.9266%, Test Loss: 1.5228, Test Accuracy = 74.5956%
2024-01-27 03:24:44 - Epoch 82: Training Loss: 0.0032, Training Accuracy = 99.9418%, Test Loss: 1.5233, Test Accuracy = 74.5873%
2024-01-27 03:48:39 - Epoch 83: Training Loss: 0.0037, Training Accuracy = 99.9147%, Test Loss: 1.5232, Test Accuracy = 74.5873%
2024-01-27 04:14:32 - Epoch 84: Training Loss: 0.0038, Training Accuracy = 99.9223%, Test Loss: 1.5226, Test Accuracy = 74.5873%
2024-01-27 04:56:59 - Epoch 85: Training Loss: 0.0038, Training Accuracy = 99.9232%, Test Loss: 1.5228, Test Accuracy = 74.5873%
2024-01-27 05:43:40 - Epoch 86: Training Loss: 0.004, Training Accuracy = 99.9046%, Test Loss: 1.5226, Test Accuracy = 74.5873%
2024-01-27 06:25:08 - Epoch 87: Training Loss: 0.0037, Training Accuracy = 99.9215%, Test Loss: 1.5225, Test Accuracy = 74.5873%
2024-01-27 06:59:28 - Epoch 88: Training Loss: 0.0036, Training Accuracy = 99.9232%, Test Loss: 1.5227, Test Accuracy = 74.5873%
2024-01-27 07:22:57 - Epoch 89: Training Loss: 0.0036, Training Accuracy = 99.9266%, Test Loss: 1.523, Test Accuracy = 74.5873%
2024-01-27 07:46:10 - Epoch 90: Training Loss: 0.0039, Training Accuracy = 99.9114%, Test Loss: 1.5233, Test Accuracy = 74.5873%
2024-01-27 08:09:22 - Epoch 91: Training Loss: 0.0037, Training Accuracy = 99.9181%, Test Loss: 1.5229, Test Accuracy = 74.5873%
2024-01-27 08:34:34 - Epoch 92: Training Loss: 0.0037, Training Accuracy = 99.9274%, Test Loss: 1.5238, Test Accuracy = 74.5873%
2024-01-27 09:12:22 - Epoch 93: Training Loss: 0.0036, Training Accuracy = 99.9198%, Test Loss: 1.5225, Test Accuracy = 74.5873%
2024-01-27 09:43:45 - Epoch 94: Training Loss: 0.0037, Training Accuracy = 99.9249%, Test Loss: 1.5228, Test Accuracy = 74.5873%
2024-01-27 10:07:23 - Epoch 95: Training Loss: 0.0036, Training Accuracy = 99.924%, Test Loss: 1.5229, Test Accuracy = 74.5873%
2024-01-27 10:34:53 - Epoch 96: Training Loss: 0.0037, Training Accuracy = 99.9232%, Test Loss: 1.5224, Test Accuracy = 74.5873%
2024-01-27 11:05:59 - Epoch 97: Training Loss: 0.0037, Training Accuracy = 99.9232%, Test Loss: 1.5222, Test Accuracy = 74.5873%
2024-01-27 11:38:18 - Epoch 98: Training Loss: 0.0036, Training Accuracy = 99.924%, Test Loss: 1.5227, Test Accuracy = 74.5873%
2024-01-27 12:14:18 - Epoch 99: Training Loss: 0.0035, Training Accuracy = 99.9342%, Test Loss: 1.5221, Test Accuracy = 74.5873%
2024-01-27 12:47:58 - Epoch 100: Training Loss: 0.0039, Training Accuracy = 99.9139%, Test Loss: 1.523, Test Accuracy = 74.5873%
